model,landscape,replicate,cv_fold,sequence_length,data_split,pearson_r,r2,mse
transformer,k0,r2,0,10,test,0.9939100181000577,0.9380804896354675,0.0013267033267766238
transformer,k0,r2,0,50,train,0.9964247609828117,0.9795364141464233,0.0004397345596532288
transformer,k0,r2,0,50,test,0.9963123491553301,0.9796492457389832,0.0004341613734140992
transformer,k0,r2,0,100,train,0.9968813845155113,0.976983904838562,0.0004931114197365547
transformer,k0,r2,0,100,test,0.9968860013928914,0.9771488904953003,0.0004892460827250033
transformer,k0,r2,0,200,train,0.657271893721298,0.35489732027053833,0.01381401445817303
transformer,k0,r2,0,200,test,0.6632374840489468,0.3572869300842285,0.013771055638790131
transformer,k0,r2,0,250,train,0.8362322739106094,0.49515360593795776,0.010828047134989017
transformer,k0,r2,0,250,test,0.8386910826614258,0.5098536014556885,0.010359349567443133
transformer,k0,r2,0,500,train,0.6500479331672593,-0.020117878913879395,0.021860272699111217
transformer,k0,r2,0,500,test,0.6501702914681079,-0.01758444309234619,0.021611649729311466
transformer,k1,r5,0,10,train,0.8007206455940707,0.5338685512542725,0.00967609416693449
transformer,k1,r5,0,10,test,0.7965820367959539,0.5193158984184265,0.009863056614995003
transformer,k1,r5,0,50,train,0.4753055174934494,0.20714706182479858,0.01644665086151738
transformer,k1,r5,0,50,test,0.47016423365371574,0.20274817943572998,0.01641659587621689
transformer,k1,r5,0,100,train,0.18371261548020348,-0.0015732049942016602,0.02077126169675275
transformer,k1,r5,0,100,test,0.14886916567498965,-0.002668619155883789,0.020603487640619277
transformer,k1,r5,0,200,train,0.36873157527836736,0.131477952003479,0.01800785933596057
transformer,k1,r5,0,200,test,0.36677320999912766,0.1312602162361145,0.01782048847526312
transformer,k1,r5,0,250,train,0.09573130400847,-0.023611068725585938,0.02121477055589895
transformer,k1,r5,0,250,test,0.07738534900113936,-0.020735502243041992,0.020805482380092145
transformer,k1,r5,0,500,train,-0.0008263031569651635,-0.00010037422180175781,0.02073587814496981
transformer,k1,r5,0,500,test,0.00789128309885534,-0.00042951107025146484,0.020378163270652293
transformer,k1,r4,0,10,train,0.7786224985071921,0.5936369895935059,0.009323191191805037
transformer,k1,r4,0,10,test,0.7767163978857237,0.5893615484237671,0.009354149550199508
transformer,k1,r4,0,50,train,0.5187059925710757,0.2610676884651184,0.01689364751310725
transformer,k1,r4,0,50,test,0.5185679960073197,0.2627100348472595,0.01679826304316521
transformer,k1,r4,0,100,train,0.20534205760658844,-0.001530766487121582,0.02297555831702132
transformer,k1,r4,0,100,test,0.21740720463289886,-0.0002847909927368164,0.02280796431005001
transformer,k1,r4,0,200,train,0.2093319408603935,-0.06089067459106445,0.024302223596621205
transformer,k1,r4,0,200,test,0.21356300450640142,-0.05239152908325195,0.024299742467701436
transformer,k1,r4,0,250,train,0.07156613785918783,-0.0012292861938476562,0.02293779610379322
transformer,k1,r4,0,250,test,0.06108083879973303,-0.00026357173919677734,0.02313057314604521
transformer,k1,r4,0,500,train,0.11985911813622618,-0.0002561807632446289,0.02291562901558103
transformer,k1,r4,0,500,test,0.1200793161556033,3.170967102050781e-05,0.02312548626214266
transformer,k1,r7,0,10,train,0.7208544045572064,0.5118734836578369,0.011889083899165454
transformer,k1,r7,0,10,test,0.7199466588182666,0.5100034475326538,0.011775083467364311
transformer,k1,r7,0,50,train,0.6216203737303998,0.3637942671775818,0.01549798460971368
transformer,k1,r7,0,50,test,0.6204151046548525,0.36537086963653564,0.015226916782557965
transformer,k1,r7,0,100,train,0.5406329642527766,0.22714370489120483,0.018768428383689178
transformer,k1,r7,0,100,test,0.5305952637018776,0.21239572763442993,0.019007054343819618
transformer,k1,r7,0,200,train,0.3458941912849899,0.09039831161499023,0.02210840064327459
transformer,k1,r7,0,200,test,0.3606939220058598,0.10232424736022949,0.021735336259007455
transformer,k1,r7,0,250,train,0.36521517600407744,-0.006579756736755371,0.024453073639321973
transformer,k1,r7,0,250,test,0.362904283058036,-0.004520297050476074,0.024496407993137837
transformer,k1,r7,0,500,train,0.09969883333448223,-0.00896143913269043,0.024511138833052403
transformer,k1,r7,0,500,test,0.07774081060131577,-0.006628513336181641,0.024544226378202437
transformer,k1,r2,0,10,train,0.7650544040148427,0.5782802104949951,0.008943300007989532
transformer,k1,r2,0,10,test,0.7567885997930395,0.5652495622634888,0.009156117774546146
transformer,k1,r2,0,50,train,0.4147285618750246,0.06590664386749268,0.01979102223719421
transformer,k1,r2,0,50,test,0.4114350612194108,0.06472688913345337,0.019655970856547356
transformer,k1,r2,0,100,train,0.2640123868359553,0.00783383846282959,0.02103863607503866
transformer,k1,r2,0,100,test,0.2468815911154556,0.0023959875106811523,0.020952317863702774
transformer,k1,r2,0,200,train,0.41872998209739687,-0.09369456768035889,0.023148743133689906
transformer,k1,r2,0,200,test,0.4168067453148944,-0.09130024909973145,0.022861139476299287
transformer,k1,r2,0,250,train,0.26412903868053156,-0.0066907405853271484,0.021303360576967936
transformer,k1,r2,0,250,test,0.2622293447362778,-0.006020188331604004,0.02114165052771568
transformer,k1,r2,0,500,train,0.0593320999629164,-0.027464628219604492,0.021736848696663574
transformer,k1,r2,0,500,test,0.050425898869416674,-0.02893698215484619,0.02170833833515644
transformer,k2,r5,0,10,train,0.1780795110096509,0.016607940196990967,0.02032274811675674
transformer,k2,r5,0,10,test,0.17162893171474625,0.01085883378982544,0.020796150714159013
transformer,k2,r5,0,50,train,0.09307324401233547,-0.05865633487701416,0.021869636581916558
transformer,k2,r5,0,50,test,0.08896756270695327,-0.06631767749786377,0.022395112738013267
transformer,k2,r5,0,100,train,0.07332122328517095,-0.02464008331298828,0.021169735903018398
transformer,k2,r5,0,100,test,0.06726383142663978,-0.019044876098632812,0.021432504057884216
transformer,k2,r5,0,200,train,0.10311867183574429,-0.004872441291809082,0.020723248504706332
transformer,k2,r5,0,200,test,0.09059473792255623,-0.002661585807800293,0.02118151094764471
transformer,k2,r5,0,250,train,0.051508249009910655,-0.01830601692199707,0.021000034452692884
transformer,k2,r5,0,250,test,0.044769414546400044,-0.013581156730651855,0.021427879855036736
transformer,k2,r5,0,500,train,0.01436975785684895,-0.0193101167678833,0.021020461075209284
transformer,k2,r5,0,500,test,0.012975897106895173,-0.024080634117126465,0.02157616913318634
transformer,k2,r4,0,10,train,0.3334496068966101,0.002980947494506836,0.02010339959279487
transformer,k2,r4,0,10,test,0.33595884162966116,-0.0013556480407714844,0.01978764049708843
transformer,k2,r4,0,50,train,0.23511450261344086,0.034449756145477295,0.019478634588028256
transformer,k2,r4,0,50,test,0.23892796164612307,0.03504902124404907,0.019071703031659126
transformer,k2,r4,0,100,train,0.2534642050756545,-0.012270689010620117,0.020424410504730123
transformer,k2,r4,0,100,test,0.2601190284361159,-0.011323809623718262,0.020007403567433357
transformer,k2,r4,0,200,train,0.0976981556825404,-0.009853720664978027,0.020378767588251346
transformer,k2,r4,0,200,test,0.10362886800308879,-0.009052276611328125,0.0198236845433712
transformer,k2,r4,0,250,train,0.16754123642444807,-0.04212141036987305,0.02103204808726504
transformer,k2,r4,0,250,test,0.17632036005857588,-0.04487812519073486,0.020301124453544615
transformer,k2,r4,0,500,train,0.1126930404773972,-0.01153254508972168,0.020414060283754323
transformer,k2,r4,0,500,test,0.11058027787440627,-0.01281130313873291,0.019739670120179652
transformer,k2,r7,0,10,train,0.22775848604457685,0.04412543773651123,0.019040447512739582
transformer,k2,r7,0,10,test,0.23327814448012085,0.04436618089675903,0.019255880638957022
transformer,k2,r7,0,50,train,0.15098681326054056,-0.10688841342926025,0.022030488244797055
transformer,k2,r7,0,50,test,0.16484949211858613,-0.11283433437347412,0.02242562025785446
transformer,k2,r7,0,100,train,0.14073596967749738,-0.04275369644165039,0.02075914969961894
transformer,k2,r7,0,100,test,0.14868860214942758,-0.046724915504455566,0.02109379991889
transformer,k2,r7,0,200,train,0.09718137663322138,-0.06765890121459961,0.0212654299228578
transformer,k2,r7,0,200,test,0.09856833004888177,-0.062281012535095215,0.021415364183485507
transformer,k2,r7,0,250,train,0.0777433644772171,-0.009894728660583496,0.02011264080332743
transformer,k2,r7,0,250,test,0.07690084757119522,-0.007972359657287598,0.02030148431658745
transformer,k2,r7,0,500,train,0.014591614613039733,-0.013990640640258789,0.020190678486550175
transformer,k2,r7,0,500,test,0.018658474868677555,-0.016357779502868652,0.020432379841804505
transformer,k2,r2,0,10,train,0.2125848941312506,0.04093879461288452,0.017489422896974964
transformer,k2,r2,0,10,test,0.1989222734203363,0.03660303354263306,0.017500175163149834
transformer,k2,r2,0,50,train,0.12776937423644613,0.00896674394607544,0.018057923273820626
transformer,k2,r2,0,50,test,0.10616706316427799,0.007212996482849121,0.01801595613360405
transformer,k2,r2,0,100,train,0.14919711076971964,-0.025207042694091797,0.01867332084006385
transformer,k2,r2,0,100,test,0.14448970228796104,-0.027471423149108887,0.018627364188432693
transformer,k2,r2,0,200,train,0.08485906344386768,-0.07702279090881348,0.0196370980828195
transformer,k2,r2,0,200,test,0.08381504761356506,-0.07411253452301025,0.019604683108627795
transformer,k2,r2,0,250,train,0.05638834166918305,-0.03524768352508545,0.01887379989430711
transformer,k2,r2,0,250,test,0.051066528964467395,-0.033171653747558594,0.018825228326022625
transformer,k2,r2,0,500,train,0.022207534115828195,-0.49847543239593506,0.027328681905527372
transformer,k2,r2,0,500,test,0.03596447956438498,-0.49320435523986816,0.027374044246971607
transformer,k3,r5,0,10,train,0.09532081480892922,0.009077489376068115,0.019688288043988377
transformer,k3,r5,0,10,test,0.11510802996838232,0.012788057327270508,0.019319705665111542
transformer,k3,r5,0,50,train,0.08284653156432453,-0.08085179328918457,0.021489897154663738
transformer,k3,r5,0,50,test,0.09623395547290248,-0.07652640342712402,0.02102714739739895
transformer,k3,r5,0,100,train,0.049704841413560505,-0.038812994956970215,0.02062703227918399
transformer,k3,r5,0,100,test,0.050088442216594475,-0.04112100601196289,0.020427778363227844
transformer,k3,r5,0,200,train,0.03370548677818683,-0.007703304290771484,0.020020389375654427
transformer,k3,r5,0,200,test,0.044927320443456986,-0.008645415306091309,0.019971541687846185
transformer,k3,r5,0,250,train,0.02447787118489453,-0.02744579315185547,0.02041157692469455
transformer,k3,r5,0,250,test,0.025086665544700848,-0.029337286949157715,0.020374609902501107
transformer,k3,r5,0,500,train,-0.00846497962600598,-0.0003192424774169922,0.019875197545499414
transformer,k3,r5,0,500,test,-0.013336084679305249,-0.00017535686492919922,0.019810585491359233
transformer,k3,r4,0,10,train,0.08743940352410554,-0.02943122386932373,0.02047361511933176
transformer,k3,r4,0,10,test,0.06151467117470233,-0.030890703201293945,0.020021215826272965
transformer,k3,r4,0,50,train,0.06382154498872715,-0.2957344055175781,0.025790273653049218
transformer,k3,r4,0,50,test,0.055296291828510924,-0.29706645011901855,0.025205523148179053
transformer,k3,r4,0,100,train,0.01722615556827531,-0.11698794364929199,0.02222198267516337
transformer,k3,r4,0,100,test,0.010410613121771939,-0.11598098278045654,0.02168264240026474
transformer,k3,r4,0,200,train,0.02513440850579185,-0.011622190475463867,0.020137946297590796
transformer,k3,r4,0,200,test,0.008565554470118197,-0.010672211647033691,0.019485064037144183
transformer,k3,r4,0,250,train,0.045021204291251046,-0.3034999370574951,0.02595811281856653
transformer,k3,r4,0,250,test,0.02166469314762609,-0.3049541711807251,0.025047636590898037
transformer,k3,r4,0,500,train,0.023465582302391833,-0.0696791410446167,0.021296530810965074
transformer,k3,r4,0,500,test,0.03867835071045045,-0.06835043430328369,0.020552522502839565
transformer,k3,r7,0,10,train,0.06086958953928462,-0.013257503509521484,0.02107409848586509
transformer,k3,r7,0,10,test,0.042369126319073414,-0.014922618865966797,0.021054481714963914
transformer,k3,r7,0,50,train,0.06342493931523843,-0.019891977310180664,0.021215617950809628
transformer,k3,r7,0,50,test,0.04621835537370733,-0.0199587345123291,0.02122589759528637
transformer,k3,r7,0,100,train,0.055510515889527434,-0.005763411521911621,0.020920380655872196
transformer,k3,r7,0,100,test,0.047911789876076916,-0.0057604312896728516,0.020913821831345557
transformer,k3,r7,0,200,train,0.06514483484707029,-0.09165096282958984,0.022688720375299454
transformer,k3,r7,0,200,test,0.08431668212664079,-0.09151899814605713,0.02312721572816372
transformer,k3,r7,0,250,train,0.04325561060208019,-0.0028487443923950195,0.02084097084966866
transformer,k3,r7,0,250,test,0.03556364376090945,-0.002863168716430664,0.021174862608313562
transformer,k3,r7,0,500,train,0.03708538710671619,-0.11304175853729248,0.023127529921161162
transformer,k3,r7,0,500,test,0.01557508122844603,-0.11298954486846924,0.023378103226423263
transformer,k3,r2,0,10,train,0.0705747161366477,-0.00016009807586669922,0.020098591517460972
transformer,k3,r2,0,10,test,0.061102982410103035,-0.0010966062545776367,0.01970193013548851
transformer,k3,r2,0,50,train,0.058081964976782655,-0.04936420917510986,0.02107579927695425
transformer,k3,r2,0,50,test,0.03453991672050623,-0.0512768030166626,0.02073775455355644
transformer,k3,r2,0,100,train,0.024037984133143973,-0.23012244701385498,0.024742749960798966
transformer,k3,r2,0,100,test,0.016289838531970302,-0.23491787910461426,0.024231618642807005
transformer,k3,r2,0,200,train,0.03458598588809124,-0.0076035261154174805,0.020279007435247704
transformer,k3,r2,0,200,test,0.024890590961577558,-0.0076024532318115234,0.019688660837709905
transformer,k3,r2,0,250,train,0.001088350550571035,-0.055216193199157715,0.021240097143360087
transformer,k3,r2,0,250,test,-0.0012064860839581248,-0.05608344078063965,0.020508640445768833
transformer,k3,r2,0,500,train,0.011624699948222232,-0.0021442174911499023,0.020167217514402157
transformer,k3,r2,0,500,test,0.003037559229052869,-0.00231325626373291,0.019704627431929113
transformer,k4,r5,0,10,train,0.013910881179616561,-0.018094182014465332,0.02126806533258212
transformer,k4,r5,0,10,test,0.0033667543434812153,-0.01736438274383545,0.020940995961427688
transformer,k4,r5,0,50,train,-0.005689175825854222,-0.009731531143188477,0.021098898527653592
transformer,k4,r5,0,50,test,0.004032900798627226,-0.011160135269165039,0.020817720890045167
transformer,k4,r5,0,100,train,-0.0021649495730761614,-0.02799534797668457,0.021472212221277386
transformer,k4,r5,0,100,test,-0.007299612680574219,-0.026124238967895508,0.021125638484954835
transformer,k4,r5,0,200,train,-0.006156618176296553,-0.09010004997253418,0.02275440232777918
transformer,k4,r5,0,200,test,0.0045264442343861955,-0.08706855773925781,0.022336524911224842
transformer,k4,r5,0,250,train,-0.003172795828937699,-0.04139816761016846,0.021739116190253076
transformer,k4,r5,0,250,test,-0.002620371840449498,-0.03916597366333008,0.0213320666924119
transformer,k4,r5,0,500,train,0.011124514010156024,-0.16384506225585938,0.024292244248696276
transformer,k4,r5,0,500,test,0.002459597272228109,-0.1602081060409546,0.02386268936097622
transformer,k4,r4,0,10,train,0.011585476370276293,-0.08582174777984619,0.020206958447632036
transformer,k4,r4,0,10,test,-0.001319373670828794,-0.1061859130859375,0.02060931473970413
transformer,k4,r4,0,50,train,0.02144501526743367,4.9114227294921875e-05,0.018588140900982052
transformer,k4,r4,0,50,test,0.006151688459107296,-0.0007388591766357422,0.01863403767347336
transformer,k4,r4,0,100,train,0.011625606273660521,-0.23387181758880615,0.022935481055786733
transformer,k4,r4,0,100,test,0.0020194494502114857,-0.20558178424835205,0.022421543300151826
transformer,k4,r4,0,200,train,-0.01252292832361429,-0.062455058097839355,0.019804603546052367
transformer,k4,r4,0,200,test,-0.02337471957327143,-0.04810488224029541,0.019618370570242405
transformer,k4,r4,0,250,train,0.004239696905607812,-0.0011358261108398438,0.018664068064174137
transformer,k4,r4,0,250,test,-0.002902624951163446,-0.004206061363220215,0.01873696781694889
transformer,k4,r4,0,500,train,-0.0028781192203782002,-0.007684111595153809,0.01878443405636259
transformer,k4,r4,0,500,test,-0.00012338617588159018,-0.0032231807708740234,0.01874628383666277
transformer,k4,r7,0,10,train,0.01485249479123052,-0.004559636116027832,0.018801564056622356
transformer,k4,r7,0,10,test,0.0010195617289752157,-0.006113529205322266,0.018610508739948274
transformer,k4,r7,0,50,train,0.002423351275416638,-0.000754237174987793,0.018729556646001965
transformer,k4,r7,0,50,test,0.022576799822610738,-0.0011508464813232422,0.018522879108786583
transformer,k4,r7,0,100,train,0.01578721865576793,-0.006971478462219238,0.018842482547226706
transformer,k4,r7,0,100,test,0.00656370430987574,-0.005824923515319824,0.01861911453306675
transformer,k4,r7,0,200,train,0.0040700738717457385,-0.0075948238372802734,0.018874683845284825
transformer,k4,r7,0,200,test,0.004594561017420951,-0.00905919075012207,0.01862905789166689
transformer,k4,r7,0,250,train,0.00689909807832044,-0.24054229259490967,0.023245071035784645
transformer,k4,r7,0,250,test,-0.017377288352545817,-0.2502100467681885,0.023060319758951665
transformer,k4,r7,0,500,train,0.00888129792117573,-2.3603439331054688e-05,0.018731709267642047
transformer,k4,r7,0,500,test,-0.010524157958328395,-8.702278137207031e-06,0.018472426757216453
transformer,k4,r2,0,10,train,0.016487432332148028,-0.02401888370513916,0.01912106975520912
transformer,k4,r2,0,10,test,0.019543581177525193,-0.024057745933532715,0.019148563221096992
transformer,k4,r2,0,50,train,0.02190209671015732,-0.03064870834350586,0.019240812741612132
transformer,k4,r2,0,50,test,0.010931654605648267,-0.030622005462646484,0.01929633356630802
transformer,k4,r2,0,100,train,-0.007366064296434854,-0.31894826889038086,0.024638960824200983
transformer,k4,r2,0,100,test,0.0004341047812577159,-0.31939244270324707,0.024722544476389885
transformer,k4,r2,0,200,train,-0.001789959637433827,-0.0004200935363769531,0.018721313039596017
transformer,k4,r2,0,200,test,-0.008121895836746884,-0.0004177093505859375,0.01841952418908477
transformer,k4,r2,0,250,train,-0.0017349419792551876,-0.059578776359558105,0.019831002664727135
transformer,k4,r2,0,250,test,-0.0076586243613714355,-0.0599292516708374,0.01953394915908575
transformer,k4,r2,0,500,train,0.020195386255982745,-0.07191765308380127,0.020060123724711908
transformer,k4,r2,0,500,test,0.008270426062939817,-0.07191801071166992,0.01975286193192005
transformer,k5,r5,0,10,train,0.010962055316475122,-0.0006878376007080078,0.020735674488701318
transformer,k5,r5,0,10,test,-0.014638348129751844,-0.0011712312698364258,0.021041470393538476
transformer,k5,r5,0,50,train,0.005764663162956095,-0.07565498352050781,0.022284713132601035
transformer,k5,r5,0,50,test,0.009917502829313918,-0.07679510116577148,0.022614634409546853
transformer,k5,r5,0,100,train,-0.004900100881927216,-0.010741472244262695,0.02094934106265244
transformer,k5,r5,0,100,test,0.0056528174273182685,-0.009975790977478027,0.021229134127497672
transformer,k5,r5,0,200,train,-0.0044347746889851075,-0.025151729583740234,0.02129992102650372
transformer,k5,r5,0,200,test,-0.015581171501029584,-0.023934245109558105,0.021440896950662137
transformer,k5,r5,0,250,train,0.0037184428937311886,-0.007477521896362305,0.020931169340336644
transformer,k5,r5,0,250,test,-0.000559595893621756,-0.006869792938232422,0.021073752269148826
transformer,k5,r5,0,500,train,0.013278786836074991,-0.01580178737640381,0.021101289101549098
transformer,k5,r5,0,500,test,-0.013027009774831955,-0.01649940013885498,0.021248487941920757
transformer,k5,r4,0,10,train,0.009816175769732725,-0.016800999641418457,0.02071332951125346
transformer,k5,r4,0,10,test,-2.9760899860398204e-05,-0.01778578758239746,0.01987707391381264
transformer,k5,r4,0,50,train,0.012453064771109579,-0.06189906597137451,0.021634729088921296
transformer,k5,r4,0,50,test,0.003465382912752779,-0.06431126594543457,0.02076358124613762
transformer,k5,r4,0,100,train,-0.0009517387571309713,-0.002953767776489258,0.020428210594936422
transformer,k5,r4,0,100,test,0.005051768076484331,-0.0030356645584106445,0.019596635177731515
transformer,k5,r4,0,200,train,-0.004031005281967787,-0.0007239580154418945,0.0203285876258805
transformer,k5,r4,0,200,test,0.005776634663994331,-0.0007697343826293945,0.01982428189367056
transformer,k5,r4,0,250,train,0.011087583632282174,-0.13741910457611084,0.023109570246290515
transformer,k5,r4,0,250,test,0.010496894792115352,-0.1428670883178711,0.022555222176015376
transformer,k5,r4,0,500,train,0.0017440174383969165,-0.004777193069458008,0.020412762573844678
transformer,k5,r4,0,500,test,0.001331278730140495,-0.004929900169372559,0.019896529242396356
transformer,k5,r7,0,10,train,0.006798287720513767,-0.08913075923919678,0.02165888534172585
transformer,k5,r7,0,10,test,-0.0037131917889827726,-0.09807908535003662,0.02160402350127697
transformer,k5,r7,0,50,train,0.005023540057291179,-0.19226360321044922,0.023706222933373954
transformer,k5,r7,0,50,test,0.01983401452949063,-0.20547270774841309,0.02372230924665928
transformer,k5,r7,0,100,train,0.011636474648099297,-0.02528536319732666,0.020393799598279753
transformer,k5,r7,0,100,test,0.014374315686325967,-0.029759883880615234,0.020259512588381767
transformer,k5,r7,0,200,train,0.01261289185541747,-0.054402709007263184,0.0209879093878978
transformer,k5,r7,0,200,test,0.004031768876953334,-0.06106889247894287,0.020904553681612016
transformer,k5,r7,0,250,train,0.001669466248349162,-0.006786823272705078,0.020042181921166344
transformer,k5,r7,0,250,test,0.021564496493008012,-0.009113192558288574,0.019845774210989476
transformer,k5,r7,0,500,train,0.004870880282456053,-0.007074594497680664,0.020050695468042348
transformer,k5,r7,0,500,test,0.011288796564582038,-0.00515139102935791,0.019729914888739587
transformer,k5,r2,0,10,train,-0.0023698878323000503,-0.005152702331542969,0.02011556344989099
transformer,k5,r2,0,10,test,-0.00425178060301018,-0.0048258304595947266,0.02050836905837059
transformer,k5,r2,0,50,train,0.008989600093970956,-0.009676456451416016,0.020200004801154137
transformer,k5,r2,0,50,test,0.004158004601366852,-0.009959101676940918,0.02061089761555195
transformer,k5,r2,0,100,train,-0.0025492253047584307,-0.012299418449401855,0.02025206367436208
transformer,k5,r2,0,100,test,0.004101469670118707,-0.01256096363067627,0.020663994550704955
transformer,k5,r2,0,200,train,0.0034425147911014142,-0.10548770427703857,0.02211197722401168
transformer,k5,r2,0,200,test,-0.009401054819920984,-0.10067832469940186,0.02243307065218687
transformer,k5,r2,0,250,train,0.005573662718054095,-0.0027457475662231445,0.02005361539085169
transformer,k5,r2,0,250,test,-0.003673253843794938,-0.002973794937133789,0.020370190776884557
transformer,k5,r2,0,500,train,-0.0034238994787951504,-4.38690185546875e-05,0.02000011136201588
transformer,k5,r2,0,500,test,0.006132657823570975,-8.511543273925781e-05,0.020317130722105503
ulstm,k0,r5,0,10,train,0.9982754583407695,0.9955275058746338,8.191162449197451e-05
ulstm,k0,r5,0,10,test,0.9982299762213737,0.995419979095459,8.516980160493404e-05
ulstm,k0,r5,0,50,train,0.9599617598194377,0.8635148406028748,0.0024900944829967463
ulstm,k0,r5,0,50,test,0.9615047854548004,0.865923285484314,0.0024895839858800175
ulstm,k0,r5,0,100,train,0.41345755270479034,0.17022687196731567,0.015105672376720529
ulstm,k0,r5,0,100,test,0.4148852572135513,0.17151939868927002,0.015386936068534852
ulstm,k0,r5,0,200,train,-0.005124465462995683,-0.0031126737594604492,0.018288555378849443
ulstm,k0,r5,0,200,test,-0.003155469161654878,-0.002915024757385254,0.01832210663706064
ulstm,k0,r5,0,250,train,0.012692690603724207,-0.0023168325424194336,0.01827406576155005
ulstm,k0,r5,0,250,test,0.014358178281231204,-0.0021529197692871094,0.018306371569633485
ulstm,k0,r5,0,500,train,0.3628680328512181,0.12822818756103516,0.01590795095103818
ulstm,k0,r5,0,500,test,0.3795384331690912,0.14098894596099854,0.015768060460686684
ulstm,k0,r4,0,10,train,0.9983606975804118,0.9962790608406067,7.738416599367108e-05
ulstm,k0,r4,0,10,test,0.9983889352065388,0.9963496327400208,7.663216383662075e-05
ulstm,k0,r4,0,50,train,0.7681743469660387,0.48615747690200806,0.010673985816538334
ulstm,k0,r4,0,50,test,0.773001464779833,0.4860459566116333,0.010718332417309285
ulstm,k0,r4,0,100,train,0.4234749198725668,0.17853820323944092,0.017029325428761934
ulstm,k0,r4,0,100,test,0.42738025130481194,0.18102043867111206,0.017160269618034362
ulstm,k0,r4,0,200,train,0.1205681651772545,-0.10008621215820312,0.02287285472895648
ulstm,k0,r4,0,200,test,0.10205737051341512,-0.11131525039672852,0.023146402835845948
ulstm,k0,r4,0,250,train,0.031629136402383295,-0.0009027719497680664,0.02080499254972548
ulstm,k0,r4,0,250,test,0.028199710433163716,-0.002314329147338867,0.020847297646105288
ulstm,k0,r4,0,500,train,0.455004354958357,0.12566721439361572,0.01818013211359849
ulstm,k0,r4,0,500,test,0.444660734497885,0.1091228723526001,0.01852589100599289
ulstm,k0,r7,0,10,train,0.9992137945254657,0.9961305856704712,8.858465221955587e-05
ulstm,k0,r7,0,10,test,0.9992074323068753,0.9959912300109863,9.01059727766551e-05
ulstm,k0,r7,0,50,train,0.9958309108706777,0.9887761473655701,0.0002562541378306617
ulstm,k0,r7,0,50,test,0.9958276182787332,0.9890936613082886,0.0002452403656207025
ulstm,k0,r7,0,100,train,0.4051889700712106,0.1517367959022522,0.019292138026733147
ulstm,k0,r7,0,100,test,0.41193970867280205,0.15709012746810913,0.019018206745386124
ulstm,k0,r7,0,200,train,-0.11339220792440075,-0.03458261489868164,0.023612352742536646
ulstm,k0,r7,0,200,test,-0.11207809572251048,-0.03547525405883789,0.02342384047806263
ulstm,k0,r7,0,250,train,-0.00032427822959713026,-0.06061506271362305,0.024195775137962523
ulstm,k0,r7,0,250,test,-0.009064457084605237,-0.06125593185424805,0.024120878987014295
ulstm,k0,r7,0,500,train,0.3220153202543149,0.09095549583435059,0.02075184468884726
ulstm,k0,r7,0,500,test,0.3046583608269797,0.07821118831634521,0.0210164625197649
ulstm,k0,r2,0,10,train,0.9989556697255899,0.9975743889808655,5.1976965838357024e-05
ulstm,k0,r2,0,10,test,0.9989646759063777,0.9975914359092712,5.199559745960869e-05
ulstm,k0,r2,0,50,train,0.9925663693467447,0.9813374876976013,0.00040097911474540045
ulstm,k0,r2,0,50,test,0.9923463517944551,0.9808222055435181,0.0004120351339224726
ulstm,k0,r2,0,100,train,0.8467528417864754,0.716069757938385,0.006094868883098427
ulstm,k0,r2,0,100,test,0.8463308403928608,0.7148615121841431,0.006112787313759327
ulstm,k0,r2,0,200,train,0.008576281171741584,-0.017154216766357422,0.021796568875779975
ulstm,k0,r2,0,200,test,-0.01072528798977146,-0.014857769012451172,0.021558584459125996
ulstm,k0,r2,0,250,train,,-0.06714951992034912,0.02286172708546793
ulstm,k0,r2,0,250,test,,-0.07202529907226562,0.022940031811594964
ulstm,k0,r2,0,500,train,0.4076394358063955,0.07777678966522217,0.019772515909091848
ulstm,k0,r2,0,500,test,0.41751088670487135,0.09293848276138306,0.01924955062568188
ulstm,k1,r5,0,10,train,0.7219355434571549,0.5158529281616211,0.01000013873961411
ulstm,k1,r5,0,10,test,0.7156027876221622,0.5066882371902466,0.010124589502811431
ulstm,k1,r5,0,50,train,0.3865264372456877,0.12625211477279663,0.01806991802234399
ulstm,k1,r5,0,50,test,0.3796715818751242,0.12533807754516602,0.01797860339283943
ulstm,k1,r5,0,100,train,0.24296272406903766,0.017426371574401855,0.020340966060757637
ulstm,k1,r5,0,100,test,0.2473040563325961,0.023818612098693848,0.020042094960808755
ulstm,k1,r5,0,200,train,-0.03663666802748139,-0.06340539455413818,0.022061054972377984
ulstm,k1,r5,0,200,test,-0.043183967905170206,-0.06974160671234131,0.021780017763376236
ulstm,k1,r5,0,250,train,-0.04385026804231944,-0.02018558979034424,0.021144372536926657
ulstm,k1,r5,0,250,test,-0.054662840475412366,-0.017507195472717285,0.020738438330590726
ulstm,k1,r5,0,500,train,0.3821932932529045,0.1216895580291748,0.018209231262271468
ulstm,k1,r5,0,500,test,0.38089058266154474,0.12348204851150513,0.01803048253059387
ulstm,k1,r4,0,10,train,0.6489166471083228,0.41197478771209717,0.013465720915088528
ulstm,k1,r4,0,10,test,0.6421066010059615,0.40420687198638916,0.013630999065935612
ulstm,k1,r4,0,50,train,0.3712214044173424,0.1264217495918274,0.020033250317761774
ulstm,k1,r4,0,50,test,0.3824704246755747,0.13628053665161133,0.019694684445858
