model,landscape,replicate,fixed_site,data_split,pearson_r,r2,mse_loss,train_epochs
cnn,k1,r0,5,C,0.7096287306003722,0.49216753244400024,0.011535966070368886,
cnn,k1,r0,5,G,0.7721390968442288,0.4999627470970154,0.00855067023076117,
cnn,k1,r0,5,E,0.5935778396983897,-0.16319715976715088,0.018470564391463995,
cnn,k1,r0,5,D,0.5235293940083348,-0.13590586185455322,0.02344293287023902,
cnn,k1,r5,0,train,0.9981253203046164,0.9956738948822021,8.875763342075516e-05,
cnn,k1,r5,0,F,0.8509106342043842,0.3950245976448059,0.011828010901808739,
cnn,k1,r5,0,C,0.8631328177929216,0.7439366579055786,0.004710414679720998,
cnn,k1,r5,0,G,0.8914390341194406,0.5918205976486206,0.008992114919237792,
cnn,k1,r5,0,E,0.8900608336197305,0.773316502571106,0.0047966764541342854,
cnn,k1,r5,0,D,0.8881406264281075,0.5758932828903198,0.008046073839068413,
cnn,k1,r5,1,train,0.9985975575876597,0.997177004814148,5.27952024640399e-05,
cnn,k1,r5,1,F,0.6613943866244066,0.2501627206802368,0.016820824472233653,
cnn,k1,r5,1,C,0.765063828581811,-0.6238261461257935,0.026200334541499615,
cnn,k1,r5,1,G,0.6664976395378983,0.4084467887878418,0.011603446444496512,
cnn,k1,r5,1,E,0.7452190003049257,-0.11000359058380127,0.02104432275518775,
cnn,k1,r5,1,D,0.8217928948997706,0.6691551208496094,0.007120400085113943,
cnn,k1,r5,2,train,0.999172296521598,0.9982873797416687,3.1240680527844233e-05,
cnn,k1,r5,2,F,0.4905142882451774,-0.10758161544799805,0.03030845196917653,
cnn,k1,r5,2,C,0.5479815024818333,0.14303183555603027,0.01316101592965424,
cnn,k1,r5,2,G,0.531397199123353,-0.07119524478912354,0.021447343518957496,
cnn,k1,r5,2,E,0.6421793475783532,0.27192431688308716,0.014008839149028063,
cnn,k1,r5,2,D,0.6700926187043352,-0.2817678451538086,0.02288326295092702,
cnn,k1,r5,3,train,0.9989115488700561,0.9977592825889587,4.049639210279565e-05,
cnn,k1,r5,3,F,0.670185956828431,0.0919790267944336,0.01683927816338837,
cnn,k1,r5,3,C,0.557466423952359,0.2251543402671814,0.016572974156588316,
cnn,k1,r5,3,G,0.43677288664530334,-1.0288910865783691,0.04413701221346855,
cnn,k1,r5,3,E,0.5716130067863797,-0.8167155981063843,0.032119751907885075,
cnn,k1,r5,3,D,0.5126018998199198,0.1538899540901184,0.0176597204990685,
cnn,k1,r5,4,train,0.9992055578006841,0.998399019241333,2.252909098388045e-05,
cnn,k1,r5,4,F,0.45059805757466254,-0.23290634155273438,0.02287880890071392,
cnn,k1,r5,4,C,0.5762209774078106,0.3088952302932739,0.01598816132172942,
cnn,k1,r5,4,G,0.36938065745341464,-0.0151597261428833,0.01848341478034854,
cnn,k1,r5,4,E,0.40509451366028626,-0.33195579051971436,0.01975784171372652,
cnn,k1,r5,4,D,0.46796297188047675,0.07518255710601807,0.01561570237390697,
cnn,k1,r5,5,train,0.9978355199102952,0.9955303072929382,7.592685506097041e-05,
cnn,k1,r5,5,F,0.6279640219174403,0.08927041292190552,0.01703806547448039,
cnn,k1,r5,5,C,0.7156508630343397,0.3607582449913025,0.01381372893229127,
cnn,k1,r5,5,G,0.5535565743175267,0.2647443413734436,0.014583021402359009,
cnn,k1,r5,5,E,0.7175452141604858,-0.3847275972366333,0.02426216844469309,
cnn,k1,r5,5,D,0.7540058115762773,0.5649888515472412,0.009190157055854797,
cnn,k1,r6,0,train,0.9983858382151559,0.9967158436775208,5.70345009691664e-05,
cnn,k1,r6,0,F,0.45962549329330127,-0.24144494533538818,0.026309513952583075,
cnn,k1,r6,0,C,0.43426736006860045,-0.42784881591796875,0.029418187215924263,
cnn,k1,r6,0,G,0.8600876525290955,0.055189311504364014,0.017294149147346616,
cnn,k1,r6,0,E,0.603482490485052,0.08250772953033447,0.01249789074063301,
cnn,k1,r6,0,D,0.47016420918654234,0.18381541967391968,0.02531193010509014,
cnn,k1,r6,1,train,0.9982636456049103,0.9962387084960938,7.787479989929125e-05,
cnn,k1,r6,1,F,0.6424863001308352,0.3594844937324524,0.014221060322597623,
cnn,k1,r6,1,C,0.8591757938228539,0.7166911363601685,0.006342616165056825,
cnn,k1,r6,1,G,0.8335002145486019,0.6928696632385254,0.006169850821606815,
cnn,k1,r6,1,E,0.7513442170527099,0.5519072413444519,0.008628996089100838,
cnn,k1,r6,1,D,0.7514398323651552,0.5206039547920227,0.01057947357185185,
cnn,k1,r6,2,train,0.9992959904889209,0.9985539317131042,3.445912625466008e-05,
cnn,k1,r6,2,F,0.5576619582411986,0.15595388412475586,0.020124621223658323,
cnn,k1,r6,2,C,0.723435413011219,0.33145761489868164,0.012492961483076215,
cnn,k1,r6,2,G,0.731021972694119,-0.2432183027267456,0.022061374504119158,
cnn,k1,r6,2,E,0.5640501728958693,0.020853757858276367,0.019575293408706784,
cnn,k1,r6,2,D,0.41608667114700637,-0.5138559341430664,0.034925071988254786,
cnn,k1,r6,3,train,0.9992501636889997,0.9984791278839111,3.4508321277826326e-05,
cnn,k1,r6,3,F,0.2629965190830035,-0.26534056663513184,0.028861263068392873,
cnn,k1,r6,3,C,0.49052951193462924,0.016336560249328613,0.01697884313762188,
cnn,k1,r6,3,G,0.3611689136417011,-0.11131560802459717,0.021162930876016617,
cnn,k1,r6,3,E,0.5928188769778351,0.3111938238143921,0.014946575509384274,
cnn,k1,r6,3,D,0.3861549662705984,-0.4480973482131958,0.025826133554801345,
cnn,k1,r6,4,train,0.9988992258589919,0.9974179267883301,5.684921961801592e-05,
cnn,k1,r6,4,F,0.84608161477112,0.4924231767654419,0.01133260375354439,
cnn,k1,r6,4,C,0.766545960625282,0.216885507106781,0.01740900776349008,
cnn,k1,r6,4,G,0.8044851723148845,-0.35751378536224365,0.027925703208893538,
cnn,k1,r6,4,E,0.7932602026230242,-0.03963065147399902,0.020168840419501066,
cnn,k1,r6,4,D,0.7261768647574816,-0.2398616075515747,0.025193295907229185,
cnn,k1,r6,5,train,0.9993217859303557,0.9985231161117554,2.708264264583704e-05,
cnn,k1,r6,5,F,0.812215822818172,0.5087336301803589,0.009832655545324087,
cnn,k1,r6,5,C,0.7835437203053603,0.5706219673156738,0.010050057200714946,
cnn,k1,r6,5,G,0.7259810401768976,0.48703908920288086,0.009481973247602582,
cnn,k1,r6,5,E,0.6356578782357625,0.2513645887374878,0.018176930956542492,
cnn,k1,r6,5,D,0.6164034150002236,0.2871277928352356,0.01317893504165113,
cnn,k1,r4,0,train,0.9989827051509368,0.9978031516075134,5.0295586333959363e-05,
cnn,k1,r4,0,F,0.7986326080782127,0.6343270540237427,0.0080764644080773,
cnn,k1,r4,0,C,0.6327302928771024,0.37226563692092896,0.018768176436424255,
cnn,k1,r4,0,G,0.765787064692407,0.43836551904678345,0.009969498496502638,
cnn,k1,r4,0,E,0.6043262484466152,0.04989194869995117,0.01904188795015216,
cnn,k1,r4,0,D,0.5629979857414201,0.1638832688331604,0.01632328424602747,
cnn,k1,r4,1,train,0.9990483191873827,0.9980480074882507,3.810501948464662e-05,
cnn,k1,r4,1,F,0.6187820528756903,-0.500037670135498,0.030419862363487482,
cnn,k1,r4,1,C,0.5702373811746471,0.2928529977798462,0.017686907667666674,
cnn,k1,r4,1,G,0.5451084413858307,0.14564186334609985,0.019236174877732992,
cnn,k1,r4,1,E,0.5794482317894216,0.26404160261154175,0.012793679488822818,
cnn,k1,r4,1,D,0.3606355212973195,-0.1618582010269165,0.02075413940474391,
cnn,k1,r4,2,train,0.9986632507922917,0.9973149299621582,5.762503496953286e-05,
cnn,k1,r4,2,F,0.6505932283453371,0.40090280771255493,0.012617522850632668,
cnn,k1,r4,2,C,0.6138512158872141,0.37590616941452026,0.013352823443710804,
cnn,k1,r4,2,G,0.8457237658256803,0.6283850073814392,0.010225910460576415,
cnn,k1,r4,2,E,0.7634667645436456,-0.08544933795928955,0.019719978794455528,
