model,landscape,replicate,density,cv_fold,data_split,pearson_r,r2,mse,train_epochs
transformer,k0,r0,1.0,0,train,0.9978469205204117,0.9941044120344441,0.00013149158468494485,12.0
transformer,k0,r0,1.0,0,test,0.9977934331304804,0.9938963274291203,0.0001399581349687651,
transformer,k0,r0,0.8,0,train,0.9987099226768875,0.9957563912042021,9.518592075134318e-05,24.0
transformer,k0,r0,0.8,0,test,0.9987287599630259,0.9957711222578582,9.713536128401757e-05,
transformer,k0,r0,0.6,0,train,0.9978657694172995,0.9954349276648149,0.00010232399125181308,15.0
transformer,k0,r0,0.6,0,test,0.9979126499094122,0.9955186217588844,0.00010291131038684398,
transformer,k0,r0,0.4,0,train,0.998031296655351,0.9941805652248553,0.00013062578364042565,16.0
transformer,k0,r0,0.4,0,test,0.9979803411896764,0.9940585858635572,0.00013598415534943342,
transformer,k0,r0,0.2,0,train,0.9974921410304362,0.9949847974549776,0.00011085367077612318,18.0
transformer,k0,r0,0.2,0,test,0.9975416381642235,0.9950571215167162,0.00011343354417476803,
transformer,k0,r7,1.0,0,train,0.9997566221539851,0.9992322510680143,1.764782695988144e-05,36.0
transformer,k0,r7,1.0,0,test,0.9997668847426314,0.9992370068888248,1.7080117686418816e-05,
transformer,k0,r7,0.8,0,train,0.9997964210743391,0.9995881980767748,9.414771011506672e-06,28.0
transformer,k0,r7,0.8,0,test,0.9997929734178188,0.9995798154907768,9.438764209335204e-06,
transformer,k0,r7,0.6,0,train,0.9979573588285647,0.995105785492517,0.00011189285843019289,15.0
transformer,k0,r7,0.6,0,test,0.9979071139978029,0.9950489568512064,0.00011100122355856001,
transformer,k0,r7,0.4,0,train,0.9975941358638151,0.9930665265185399,0.00015698608513048384,20.0
transformer,k0,r7,0.4,0,test,0.9975554638941648,0.9929788761115631,0.0001581445540068671,
transformer,k0,r7,0.2,0,train,0.9970130396653193,0.9897475831366306,0.00023554825747851282,17.0
transformer,k0,r7,0.2,0,test,0.9969927544371601,0.9896182159669035,0.0002348083129618317,
transformer,k1,r2,1.0,0,train,0.9844968110521487,0.9682830528988047,0.0006690422459015329,29.0
transformer,k1,r2,1.0,0,test,0.9835294454496883,0.966507475558129,0.0007088051992468536,
transformer,k1,r2,0.8,0,train,0.9894316672714463,0.9787526286426848,0.0004505464166868478,47.0
transformer,k1,r2,0.8,0,test,0.9886194484467186,0.9771651867469264,0.00048154121614061294,
transformer,k1,r2,0.6,0,train,0.9867015000988453,0.9725140578806442,0.000580467140852389,27.0
transformer,k1,r2,0.6,0,test,0.9859215697913493,0.9709220574740329,0.0006103134015575052,
transformer,k1,r2,0.4,0,train,0.9730568022365588,0.9454710195832792,0.0011408799909986556,36.0
transformer,k1,r2,0.4,0,test,0.9688398462114377,0.9372964726113633,0.0013289916794747114,
transformer,k1,r2,0.2,0,train,0.9790630890410382,0.957419498204913,0.0008911559998523444,70.0
transformer,k1,r2,0.2,0,test,0.974758956189008,0.9486016585636098,0.0010818875161930919,
transformer,k1,r4,1.0,0,train,0.9900882950888137,0.9791160917174045,0.0004778906188317035,44.0
transformer,k1,r4,1.0,0,test,0.9896213207963345,0.9782550360900206,0.0004966148524545133,
transformer,k1,r4,0.8,0,train,0.983812104959086,0.9678531510447357,0.0007363994062567751,36.0
transformer,k1,r4,0.8,0,test,0.9823868065853334,0.9650699734245493,0.0007935025496408343,
transformer,k1,r4,0.6,0,train,0.9838602442547741,0.9676761795468904,0.0007421282141215422,38.0
transformer,k1,r4,0.6,0,test,0.9827441119971435,0.9655635401910533,0.0007882786332629621,
transformer,k1,r4,0.4,0,train,0.9782325523364307,0.9567976465194784,0.0009860326317721047,56.0
transformer,k1,r4,0.4,0,test,0.9758385261593583,0.9521178563740823,0.0010870114434510469,
transformer,k1,r4,0.2,0,train,0.9814063424009505,0.9615228877308398,0.000871307696797885,89.0
transformer,k1,r4,0.2,0,test,0.976790005424734,0.9530045164050405,0.0010709384456276893,
transformer,k1,r0,1.0,0,train,0.9886517368987118,0.9733177756132497,0.0005336047003143712,31.0
transformer,k1,r0,1.0,0,test,0.9885191472218269,0.9732687266397149,0.000537977332714945,
transformer,k1,r0,0.8,0,train,0.9756261994252188,0.9503821643079027,0.0009942010355492433,28.0
transformer,k1,r0,0.8,0,test,0.9745992791035225,0.9481772570982554,0.0010520731215365232,
transformer,k1,r0,0.6,0,train,0.988496993294435,0.9765634016066107,0.00047527934128249234,49.0
transformer,k1,r0,0.6,0,test,0.9875243398015474,0.974245397827687,0.0005221897969022393,
transformer,k1,r0,0.4,0,train,0.9766814586963657,0.9513583014697768,0.000986906306934543,36.0
transformer,k1,r0,0.4,0,test,0.9747263796510217,0.9471019145884161,0.0010747454361990094,
transformer,k1,r0,0.2,0,train,0.9841645119221762,0.9683631152914728,0.0006209497078089043,73.0
transformer,k1,r0,0.2,0,test,0.982286985386847,0.9646350313250575,0.0007114557432942092,
transformer,k1,r7,1.0,0,train,0.9889541638864828,0.9767068638656002,0.0005727207845714139,40.0
transformer,k1,r7,1.0,0,test,0.9882680772093422,0.9752419668861652,0.0005948842968791723,
transformer,k1,r7,0.8,0,train,0.9873609592959713,0.9697575581818825,0.0007430751691572368,22.0
transformer,k1,r7,0.8,0,test,0.986413620126053,0.9675233069299133,0.0007798776612617075,
transformer,k1,r7,0.6,0,train,0.9866001771791241,0.9733344671817111,0.0006499792110513557,60.0
transformer,k1,r7,0.6,0,test,0.9849026410360251,0.9699584355817443,0.000718919956125319,
transformer,k1,r7,0.4,0,train,0.9891603549110818,0.975474530986805,0.0005914719877182506,51.0
transformer,k1,r7,0.4,0,test,0.9880574166373799,0.9735707555407856,0.0006326749571599066,
transformer,k1,r7,0.2,0,train,0.966597040256094,0.9341781951639987,0.0015541728062089533,54.0
transformer,k1,r7,0.2,0,test,0.9591635072219591,0.9196203217843432,0.00193386054597795,
transformer,k2,r2,1.0,0,train,0.9580763132056964,0.9118057302796078,0.0016051961574703455,44.0
transformer,k2,r2,1.0,0,test,0.9433476211085415,0.8859618821047109,0.0020726739894598722,
transformer,k2,r2,0.8,0,train,0.9637072455747431,0.9258564703854987,0.0013524852615470688,52.0
transformer,k2,r2,0.8,0,test,0.9500951584455183,0.9003904343655282,0.0018059911206364631,
transformer,k2,r2,0.6,0,train,0.9518220906617119,0.9050943109491849,0.0017357535385103388,72.0
transformer,k2,r2,0.6,0,test,0.9238113897547204,0.8533709544883066,0.002666289685294032,
transformer,k2,r2,0.4,0,train,0.9584828252682512,0.9171856083560366,0.001520020596217364,87.0
transformer,k2,r2,0.4,0,test,0.9300234462934996,0.8649284516443154,0.0024615604896098377,
transformer,k2,r2,0.2,0,train,0.8747253399645631,0.7649274288742886,0.004291913588531315,65.0
transformer,k2,r2,0.2,0,test,0.7619038952837659,0.5790371459487467,0.007646418642252684,
transformer,k2,r4,1.0,0,train,0.9781149788498897,0.9539274661894326,0.0009393507283867189,70.0
transformer,k2,r4,1.0,0,test,0.9709966123832509,0.941443720112808,0.0011589567875489593,
transformer,k2,r4,0.8,0,train,0.9697935673813761,0.9265107246050811,0.0014963742423181733,52.0
transformer,k2,r4,0.8,0,test,0.9588507991551207,0.9096907855905488,0.0017905998276546598,
transformer,k2,r4,0.6,0,train,0.9755240648336425,0.9450707710579355,0.0011314463971013372,89.0
transformer,k2,r4,0.6,0,test,0.9646766294428647,0.9265921089475666,0.0014606134267523886,
transformer,k2,r4,0.4,0,train,0.9655730677051733,0.925236426574506,0.0015238388878060505,95.0
transformer,k2,r4,0.4,0,test,0.9434047131284625,0.8854707426918913,0.002269174996763468,
transformer,k2,r4,0.2,0,train,0.9240586655174007,0.8515381776277936,0.003038630820810795,63.0
transformer,k2,r4,0.2,0,test,0.8591926550074818,0.736808371125232,0.005219193361699581,
transformer,k2,r0,1.0,0,train,0.9669853514768,0.9223365789283626,0.0017137676232347363,80.0
transformer,k2,r0,1.0,0,test,0.9531389589838959,0.9000919307188818,0.002160271117463708,
transformer,k2,r0,0.8,0,train,0.9504689625105968,0.9005372136412517,0.002199241410320004,60.0
transformer,k2,r0,0.8,0,test,0.9256154640507783,0.855934413329916,0.0031309280544519424,
transformer,k2,r0,0.6,0,train,0.9517337637010721,0.9035894553793015,0.002151926767758348,68.0
transformer,k2,r0,0.6,0,test,0.9260276006132495,0.8566545052699974,0.003117652190849185,
transformer,k2,r0,0.4,0,train,0.947113439587371,0.8959165514659416,0.0023125657462514937,79.0
transformer,k2,r0,0.4,0,test,0.9044574355538557,0.8170219624140457,0.003969133971258998,
transformer,k2,r0,0.2,0,train,0.9263256079428305,0.8571037487579615,0.0032080040546134114,95.0
transformer,k2,r0,0.2,0,test,0.8164125351016375,0.6649200387910659,0.007250330504029989,
transformer,k2,r7,1.0,0,train,0.9732414535539152,0.940269449765111,0.001172660102479552,70.0
transformer,k2,r7,1.0,0,test,0.9654213329185725,0.9286675642087451,0.0014275048160925508,
transformer,k2,r7,0.8,0,train,0.9623120973797905,0.921209501752294,0.001545276337613662,68.0
transformer,k2,r7,0.8,0,test,0.9492738497632293,0.8992170004565667,0.0020292206201702355,
transformer,k2,r7,0.6,0,train,0.9437655819804314,0.8905675709031351,0.002133171349255876,55.0
transformer,k2,r7,0.6,0,test,0.921169176200426,0.8482952755899195,0.0030431901570409535,
transformer,k2,r7,0.4,0,train,0.9540964136561223,0.8944671733853494,0.0020938138477504253,100.0
transformer,k2,r7,0.4,0,test,0.9217029730951845,0.8405513376031091,0.003184520173817873,
transformer,k2,r7,0.2,0,train,0.8527434579016518,0.7146295969356766,0.005551974754780531,50.0
transformer,k2,r7,0.2,0,test,0.7546235540632337,0.563254889851714,0.008776905946433544,
transformer,k3,r2,1.0,0,train,0.14050836334612948,0.01796825680327474,0.0197010863768427,12.0
transformer,k3,r2,1.0,0,test,0.09528927459335086,0.006756917273543772,0.019547629356384277,
transformer,k3,r2,0.8,0,train,0.1209752993510789,0.008920924881223313,0.020082348957657814,18.0
transformer,k3,r2,0.8,0,test,0.081452404466517,-0.0011395030765155578,0.019693389162421228,
transformer,k3,r2,0.6,0,train,0.1412180507858333,0.019228771632381236,0.01990864679894664,15.0
transformer,k3,r2,0.6,0,test,0.09325205302371171,0.005004191856996076,0.019598788395524026,
transformer,k3,r2,0.4,0,train,0.15334049706688624,0.021045425889858915,0.019928866298869252,17.0
transformer,k3,r2,0.4,0,test,0.08998024113776115,0.006276728312337609,0.019553208351135255,
transformer,k3,r2,0.2,0,train,0.1489471569192941,0.014398402108618646,0.020024347119033337,19.0
transformer,k3,r2,0.2,0,test,0.06989317466047015,0.0015909967852701934,0.019663939625024794,
transformer,k3,r4,1.0,0,train,0.22584985273517177,0.04367415040639744,0.01895624683483651,20.0
transformer,k3,r4,1.0,0,test,0.1839089121607317,0.02800838152271068,0.018852587789297104,
transformer,k3,r4,0.8,0,train,0.1943132219505643,0.03559090094233264,0.018989895780881245,20.0
transformer,k3,r4,0.8,0,test,0.1699177374963163,0.026100833324720796,0.018924182653427123,
transformer,k3,r4,0.6,0,train,0.23070457936904962,0.04277338713023582,0.018812019208615475,16.0
transformer,k3,r4,0.6,0,test,0.1840803291329588,0.030571293210140515,0.01882610246539116,
transformer,k3,r4,0.4,0,train,0.32514763297257365,0.10026450310025947,0.01762072998099029,73.0
transformer,k3,r4,0.4,0,test,0.22566240838572477,0.04942128286760272,0.018464896082878112,
transformer,k3,r4,0.2,0,train,0.22029514123507585,0.04591763612969346,0.01891982275992632,25.0
transformer,k3,r4,0.2,0,test,0.1428740702688328,0.01794093941553887,0.019077750295400618,
transformer,k3,r0,1.0,0,train,0.18172204666273106,0.03217528455142127,0.017999043394076198,16.0
transformer,k3,r0,1.0,0,test,0.14293446991656059,0.019891398177683706,0.018619650229811668,
transformer,k3,r0,0.8,0,train,0.16527721086389563,0.01939757929255459,0.01821239379545053,21.0
transformer,k3,r0,0.8,0,test,0.13820360885938576,0.012878934548997911,0.01871667765080929,
transformer,k3,r0,0.6,0,train,0.2465941699958644,0.05772257144307569,0.0173008091409098,49.0
transformer,k3,r0,0.6,0,test,0.19064526331140663,0.03626733764464973,0.018299534916877747,
transformer,k3,r0,0.4,0,train,0.19401050796281535,0.03386796203709519,0.01755870063789189,17.0
transformer,k3,r0,0.4,0,test,0.15686125654774544,0.023941728759479197,0.018526096642017365,
transformer,k3,r0,0.2,0,train,0.18208081048088695,0.03030032897534629,0.0177761591039598,17.0
transformer,k3,r0,0.2,0,test,0.14173801423317176,0.014629721807347895,0.018697009608149528,
transformer,k3,r7,1.0,0,train,0.1375069326045221,0.012882352302283961,0.02024135336672005,17.0
transformer,k3,r7,1.0,0,test,0.1281595274089558,0.011288029864213622,0.020552089810371398,
transformer,k3,r7,0.8,0,train,0.15130087053415103,0.021441003129351155,0.0200309240569671,15.0
transformer,k3,r7,0.8,0,test,0.12960058421242676,0.014500259976941599,0.020464324206113816,
transformer,k3,r7,0.6,0,train,0.1880068215663286,0.03429573510479822,0.019761212508786808,29.0
transformer,k3,r7,0.6,0,test,0.15633408781114388,0.023861440272017087,0.020259768515825272,
transformer,k3,r7,0.4,0,train,0.08740713489457068,-0.0016846746224963294,0.020445405039936304,10.0
transformer,k3,r7,0.4,0,test,0.06315406899191599,-0.0029852043565830044,0.020865556970238685,
transformer,k3,r7,0.2,0,train,0.20649237167378293,0.0341286896230345,0.01946581993252039,29.0
transformer,k3,r7,0.2,0,test,0.127519397718653,0.01573111647285952,0.02044099532067776,
transformer,k4,r2,1.0,0,train,0.5326898924110595,0.2781885588583871,0.01342295776856573,100.0
transformer,k4,r2,1.0,0,test,0.23370068979298175,0.023759499414686802,0.018250779062509537,
transformer,k4,r2,0.8,0,train,0.2759750474965158,0.07563027042731951,0.01726640264193217,43.0
transformer,k4,r2,0.8,0,test,0.10826693747760831,-0.009207925794011196,0.018874841928482055,
transformer,k4,r2,0.6,0,train,0.2534870772226101,0.05972759663180971,0.017489688301628285,48.0
transformer,k4,r2,0.6,0,test,0.08981377241580557,-0.003772659351604535,0.018771424144506454,
transformer,k4,r2,0.4,0,train,0.0724748018003864,0.0045242164548608965,0.01859470014460385,15.0
transformer,k4,r2,0.4,0,test,0.0268627466924866,-3.8300968823401504e-05,0.01870715692639351,
transformer,k4,r2,0.2,0,train,0.05024083765579079,0.0005471432503555418,0.018994024023413658,13.0
transformer,k4,r2,0.2,0,test,0.03609555610597746,0.0004408301569976958,0.018700477853417396,
transformer,k4,r4,1.0,0,train,0.4440872672714968,0.18811818284400317,0.014998871146848327,90.0
transformer,k4,r4,1.0,0,test,0.18383683650821234,0.012572568072449553,0.018424757570028306,
transformer,k4,r4,0.8,0,train,0.37973687718190013,0.13261561495546392,0.016068511145810285,68.0
transformer,k4,r4,0.8,0,test,0.14323025144608104,0.007508945387042942,0.018513093516230584,
transformer,k4,r4,0.6,0,train,0.021351401163086224,-0.00037497745239667424,0.018430234864354134,10.0
transformer,k4,r4,0.6,0,test,0.009934626336580422,6.193806544074754e-05,0.018618858233094216,
transformer,k4,r4,0.4,0,train,0.5403661246498124,0.289608833250522,0.013258893974125385,100.0
transformer,k4,r4,0.4,0,test,0.15983861570839342,-0.05926469094427356,0.019716838002204896,
transformer,k4,r4,0.2,0,train,0.033157116030243655,-0.003155274293280108,0.018419926520437002,14.0
transformer,k4,r4,0.2,0,test,0.02467709172105405,-0.00016409659394800435,0.018617217615246772,
transformer,k4,r0,1.0,0,train,0.15396898211200657,0.021050176260877795,0.017954955563733454,31.0
transformer,k4,r0,1.0,0,test,0.0973127785204013,0.009433527347471493,0.01846078746020794,
transformer,k4,r0,0.8,0,train,0.3708887654397069,0.13349702777577332,0.01586044579744339,70.0
transformer,k4,r0,0.8,0,test,0.13278113182316537,-0.01135093385383068,0.018817852810025217,
transformer,k4,r0,0.6,0,train,0.05202893595185366,0.002021100422132549,0.018313749100674282,16.0
transformer,k4,r0,0.6,0,test,0.018761328446999164,0.00016668292059007772,0.018634238466620445,
transformer,k4,r0,0.4,0,train,0.08778257469171208,0.007045015981547276,0.018163145054131746,29.0
transformer,k4,r0,0.4,0,test,0.025591648532338675,-0.0029375152039363694,0.018677745014429092,
transformer,k4,r0,0.2,0,train,0.06073352618550061,0.0033202105814038596,0.018204717431217432,21.0
transformer,k4,r0,0.2,0,test,0.030213964679342387,0.0007763682318540077,0.018616341426968573,
transformer,k4,r7,1.0,0,train,0.13643993820977252,0.01658020551011008,0.01866648208938147,32.0
transformer,k4,r7,1.0,0,test,0.038996750318478234,-0.001758014477245995,0.018535949662327765,
transformer,k4,r7,0.8,0,train,0.046751081418133396,0.0008315684623153574,0.0189979188144207,17.0
transformer,k4,r7,0.8,0,test,0.01793423403647207,-0.00024827217342804353,0.018510254099965096,
transformer,k4,r7,0.6,0,train,0.020425208635421997,-0.0011491749641880933,0.019148240543224594,11.0
transformer,k4,r7,0.6,0,test,0.014913771049855898,-0.0005655478467909703,0.018516940250992774,
transformer,k4,r7,0.4,0,train,0.03318455385195519,0.0006731422935062348,0.01913897367194295,12.0
transformer,k4,r7,0.4,0,test,0.0003462735565609576,-0.00018155714974588122,0.018508680537343024,
transformer,k4,r7,0.2,0,train,0.032407756706100445,0.0009858803943830763,0.01869079051539302,16.0
transformer,k4,r7,0.2,0,test,-0.0063129557124996395,-0.0012430462638914896,0.01852641738951206,
transformer,k5,r2,1.0,0,train,0.01487694634715983,-9.398375720359731e-05,0.02004752102258958,11.0
transformer,k5,r2,1.0,0,test,-0.001183799455985074,-3.813446148748234e-05,0.02040998376905918,
transformer,k5,r2,0.8,0,train,0.015120053082683093,-0.00026613725559010426,0.020013789708415667,9.0
transformer,k5,r2,0.8,0,test,0.013889760786033033,-0.0008375598155072606,0.02042590603232384,
transformer,k5,r2,0.6,0,train,0.01728782942157732,0.0002323324864084153,0.019976263696497135,10.0
transformer,k5,r2,0.6,0,test,-0.0029695351464907233,-0.00023853670100959512,0.020414464920759202,
transformer,k5,r2,0.4,0,train,0.04218053861104642,0.0013557541841565657,0.019605414243414998,19.0
transformer,k5,r2,0.4,0,test,0.008268278766824805,-0.00010725917888332326,0.020410435274243355,
transformer,k5,r2,0.2,0,train,0.04096491136684211,0.0012744976533888286,0.01950769918039441,13.0
transformer,k5,r2,0.2,0,test,0.019767111635043525,-0.0003188747651314827,0.02041547782719135,
transformer,k5,r4,1.0,0,train,0.020724638235324715,2.0993710601047155e-06,0.0202990154686727,10.0
transformer,k5,r4,1.0,0,test,-0.012076176064073482,-0.0005317197491581105,0.019556710869073866,
transformer,k5,r4,0.8,0,train,0.013989146081992103,-0.0002763260720592964,0.020371078451474508,21.0
transformer,k5,r4,0.8,0,test,-0.011152158677365286,-0.0002527358689490278,0.019551882147789003,
transformer,k5,r4,0.6,0,train,0.021310493186548977,-0.0003834173073293812,0.020248568532141773,18.0
transformer,k5,r4,0.6,0,test,0.009243221339834193,-0.00034553273610171686,0.01954902745783329,
transformer,k5,r4,0.4,0,train,0.03379382036021537,0.0006575124056302784,0.020234226249158382,25.0
transformer,k5,r4,0.4,0,test,0.004271094041988687,-0.00012684395074935573,0.01954943537712097,
transformer,k5,r4,0.2,0,train,0.04164187929965067,0.001092543277804503,0.02048850804567337,16.0
transformer,k5,r4,0.2,0,test,0.0047431227138532775,-0.00017288123143477385,0.019548073038458826,
transformer,k5,r0,1.0,0,train,0.020535454350614102,0.00024460980340912375,0.019502617712867886,10.0
transformer,k5,r0,1.0,0,test,0.00033396511440176874,-0.0003024503386983568,0.01903180368244648,
transformer,k5,r0,0.8,0,train,0.019159388862193642,-0.0009909796563662976,0.019605739042162895,11.0
transformer,k5,r0,0.8,0,test,-0.010240168206990261,-0.0009527705780065787,0.01904783919453621,
transformer,k5,r0,0.6,0,train,0.02668220486867718,-0.0006505812353458928,0.019600235264409672,15.0
transformer,k5,r0,0.6,0,test,0.0101913723665169,-0.00022027252763590077,0.019034015387296675,
transformer,k5,r0,0.4,0,train,0.026756248191871054,0.0004914940103960541,0.019598918734118342,16.0
transformer,k5,r0,0.4,0,test,-0.000816586516477762,-0.0002056005571151598,0.019031364098191263,
transformer,k5,r0,0.2,0,train,0.04258733559518113,0.0009439563409644469,0.019631891511380672,20.0
transformer,k5,r0,0.2,0,test,-0.002568535479609314,-0.002223131091158903,0.019067369401454926,
transformer,k5,r7,1.0,0,train,-0.0069391982112447965,-5.571446879670816e-05,0.020040612275663176,14.0
transformer,k5,r7,1.0,0,test,-0.013375299315264969,-0.000263534601755655,0.01967935115098953,
transformer,k5,r7,0.8,0,train,0.004607179268491059,-0.00022357089294988697,0.020140635843078295,24.0
transformer,k5,r7,0.8,0,test,0.010969493980122787,-3.2643987344371794e-06,0.019674458354711533,
transformer,k5,r7,0.6,0,train,0.024979551261475278,0.00035394436740454616,0.02014529180120338,18.0
transformer,k5,r7,0.6,0,test,-0.004445615730572666,-0.00023835775332425868,0.019678449630737303,
transformer,k5,r7,0.4,0,train,0.03767937028140691,0.0002414772046593905,0.020010832231491804,12.0
transformer,k5,r7,0.4,0,test,0.02114829577725077,-0.0015070281598450475,0.01970457434654236,
transformer,k5,r7,0.2,0,train,0.03304749506785112,0.0008071848445571073,0.019670112058520317,11.0
transformer,k5,r7,0.2,0,test,0.020315355144545577,0.00020604076040786623,0.019668732956051826,
ulstm,k0,r2,1.0,0,train,0.9998939427709548,0.9997624715084449,5.037110081742101e-06,15.0
ulstm,k0,r2,1.0,0,test,0.9998949670126402,0.9997621946701568,5.0882928917417304e-06,
ulstm,k0,r2,0.8,0,train,0.9999261476477622,0.9998140359780854,3.915730167136644e-06,14.0
ulstm,k0,r2,0.8,0,test,0.9999255099787623,0.9998137747179856,4.0103734136209825e-06,
ulstm,k0,r2,0.6,0,train,0.9997791821611595,0.9995129653339531,1.0287874746691985e-05,13.0
ulstm,k0,r2,0.6,0,test,0.9997804421416191,0.9995162739920854,1.0382497021055314e-05,
ulstm,k0,r2,0.4,0,train,0.9997676692160941,0.9995111551402545,1.0349749913984851e-05,13.0
ulstm,k0,r2,0.4,0,test,0.9997665527568836,0.9995119880432947,1.0419998034194577e-05,
ulstm,k0,r2,0.2,0,train,0.9997719916389337,0.9995298274849641,9.737692835187772e-06,16.0
ulstm,k0,r2,0.2,0,test,0.9997665547183776,0.9995205538833082,1.0329329961678014e-05,
ulstm,k0,r4,1.0,0,train,0.9997761045789514,0.9995253165356864,9.964975154281619e-06,13.0
ulstm,k0,r4,1.0,0,test,0.9997734199844525,0.999520259248763,9.951696301868652e-06,
ulstm,k0,r4,0.8,0,train,0.9998432524709776,0.9996563091503755,7.25121820626858e-06,17.0
ulstm,k0,r4,0.8,0,test,0.9998434219088536,0.9996569427782931,7.1438272243540265e-06,
ulstm,k0,r4,0.6,0,train,0.9998114383392249,0.9995108392661088,1.0402506136002062e-05,15.0
ulstm,k0,r4,0.6,0,test,0.9998029360142648,0.9994942463530888,1.0600008499750401e-05,
ulstm,k0,r4,0.4,0,train,0.9997454458350119,0.9993570294671501,1.3626245163322892e-05,12.0
ulstm,k0,r4,0.4,0,test,0.999731936158186,0.9993451932747995,1.3745235264650546e-05,
ulstm,k0,r4,0.2,0,train,0.9996363755493995,0.9989970901420391,2.1463118628162192e-05,15.0
ulstm,k0,r4,0.2,0,test,0.9996149303016385,0.9989538640499062,2.196208224631846e-05,
ulstm,k0,r0,1.0,0,train,0.9998888482214259,0.9997295386968236,6.045221676973406e-06,14.0
ulstm,k0,r0,1.0,0,test,0.9998901458885068,0.9997338025012588,6.118316196079831e-06,
ulstm,k0,r0,0.8,0,train,0.9997860548865611,0.9995666113236115,9.707447437297864e-06,10.0
ulstm,k0,r0,0.8,0,test,0.9997842384438642,0.9995643204399396,1.0040763845609035e-05,
ulstm,k0,r0,0.6,0,train,0.9997953626333707,0.9995816251169573,9.377905371366069e-06,11.0
ulstm,k0,r0,0.6,0,test,0.9998003948915615,0.9995917928652002,9.362303899251856e-06,
ulstm,k0,r0,0.4,0,train,0.9997356643911233,0.9993398706305402,1.482724155721371e-05,12.0
ulstm,k0,r0,0.4,0,test,0.9997344815085571,0.9993371281106986,1.5249737407430075e-05,
ulstm,k0,r0,0.2,0,train,0.9997694285310732,0.999511352981188,1.0849030104509438e-05,17.0
ulstm,k0,r0,0.2,0,test,0.9997648843145364,0.9995060056650474,1.1394376815587749e-05,
ulstm,k0,r7,1.0,0,train,0.9999529302446579,0.9998630363860893,3.1431982997195233e-06,21.0
ulstm,k0,r7,1.0,0,test,0.9999514869142222,0.9998611316093577,3.139015461783856e-06,
ulstm,k0,r7,0.8,0,train,0.999682121431487,0.9993640825988788,1.4517433010041714e-05,10.0
ulstm,k0,r7,0.8,0,test,0.9996838908143514,0.9993672391149764,1.414598991686944e-05,
ulstm,k0,r7,0.6,0,train,0.9998110952342065,0.999586058194276,9.464402203527491e-06,13.0
ulstm,k0,r7,0.6,0,test,0.9998078822811742,0.9995817733353681,9.376383604831063e-06,
ulstm,k0,r7,0.4,0,train,0.9998867197443698,0.9997211065368041,6.3895675452840806e-06,19.0
ulstm,k0,r7,0.4,0,test,0.9998824792559972,0.999715737507689,6.375228804245126e-06,
ulstm,k0,r7,0.2,0,train,0.9997001030354844,0.9993992697988592,1.3866285598851391e-05,17.0
ulstm,k0,r7,0.2,0,test,0.9996880148836417,0.9993739103445013,1.4028609803062863e-05,
ulstm,k1,r2,1.0,0,train,0.999344033985084,0.9983351496936161,3.518539424955012e-05,20.0
ulstm,k1,r2,1.0,0,test,0.9992553099297271,0.9981840304590797,3.815348682110198e-05,
ulstm,k1,r2,0.8,0,train,0.9992374081524401,0.9984670680617351,3.2487821590621026e-05,24.0
ulstm,k1,r2,0.8,0,test,0.9991739032470708,0.9983432328278621,3.4882797626778485e-05,
ulstm,k1,r2,0.6,0,train,0.9990531901724877,0.9980301001744486,4.160233551043678e-05,28.0
ulstm,k1,r2,0.6,0,test,0.9989627947524494,0.9978659888588075,4.4741397141478954e-05,
ulstm,k1,r2,0.4,0,train,0.9990123418359108,0.9979184012412845,4.37835542470566e-05,34.0
ulstm,k1,r2,0.4,0,test,0.9988907932582297,0.9976920965981302,4.84774267533794e-05,
ulstm,k1,r2,0.2,0,train,0.9988850697335561,0.9977367358436647,4.714284932560986e-05,48.0
ulstm,k1,r2,0.2,0,test,0.9985589533562348,0.9970723424664969,6.186715472722426e-05,
ulstm,k1,r4,1.0,0,train,0.999274891350497,0.9985221640049807,3.388234204306316e-05,28.0
ulstm,k1,r4,1.0,0,test,0.9992505940993502,0.9984697899004362,3.473542528809048e-05,
ulstm,k1,r4,0.8,0,train,0.9987917126183488,0.9974907670512364,5.7516179610198984e-05,25.0
ulstm,k1,r4,0.8,0,test,0.998712977610593,0.9973380686459034,6.0895013302797454e-05,
ulstm,k1,r4,0.6,0,train,0.9988279161800135,0.9975963660205486,5.519761014676822e-05,28.0
ulstm,k1,r4,0.6,0,test,0.9987263596319147,0.9973908507286261,5.936287561780773e-05,
ulstm,k1,r4,0.4,0,train,0.9990331735625607,0.9979428061074965,4.647211972041987e-05,35.0
ulstm,k1,r4,0.4,0,test,0.9989160229237896,0.9977263002023685,5.198216167627834e-05,
ulstm,k1,r4,0.2,0,train,0.9971737564752295,0.9943254710645937,0.00012874717140221037,27.0
ulstm,k1,r4,0.2,0,test,0.9964911313170318,0.9929295186747572,0.00016139599902089685,
ulstm,k1,r0,1.0,0,train,0.998963790603549,0.9977454024242615,4.503038450677291e-05,25.0
ulstm,k1,r0,1.0,0,test,0.9988941270883476,0.9976339085168932,4.7894741874188186e-05,
ulstm,k1,r0,0.8,0,train,0.9988018854185312,0.9974949067654345,5.027588995289989e-05,24.0
ulstm,k1,r0,0.8,0,test,0.9986921573888755,0.9972560536651143,5.520767444977537e-05,
ulstm,k1,r0,0.6,0,train,0.9990275939916318,0.9980539695667741,3.946039049134759e-05,40.0
